record_type,priority,action,name,city,country,current_category,current_subcategory,current_vegan_level,target_vegan_level,plants_pack_id,plants_pack_slug,current_address,current_website,current_phone,current_opening_hours,current_description,current_main_image_url,verification_level,fields_to_fix,official_source_to_scrape,google_maps_search_url,happycow_or_secondary_source,instagram_or_social_search,evidence_needed,reason_for_action,notes_for_agent
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Balaram,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,6dd814ef-e577-4624-90d1-aa748f6fa092,balaram-berlin,"Boxhagener Platz, 10245 Berlin, Germany",,,,Friedrichshain; first all-vegan ice cream shop,https://images.happycow.net/venues/1024/77/19/hcmp77198_901769.jpeg,4,"website, phone, opening_hours, plants_pack_description",https://www.google.com/search?q=official+website+%22Balaram%22+%22Berlin%22+vegan,https://www.google.com/maps/search/Balaram+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Balaram+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Balaram%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Berliner Eisbär,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,e423d793-62d0-459a-bd5f-0d89eed4ae56,berliner-eisbar-berlin,30 Fechnerstraße,https://berlinereisbaer-fechner.com/,,Mo-Su 12:00-20:00,"Situated in the heart of Berlin, Berliner Eisbär offers a creative twist on classic German desserts, specializing in vegan ice cream made from locally-sourced, organic ingredients. Guests can enjoy unique flavors like lavender-honey and spiced pumpkin, served in a cozy, vibrant setting that celebrates sustainability and community. Pair your treat with a selection of house-made vegan pastries for t",https://images.happycow.net/venues/1024/79/81/hcmp79815_1463124.jpeg,2,phone,https://berlinereisbaer-fechner.com/,https://www.google.com/maps/search/Berliner+Eisb%C3%A4r+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Berliner+Eisb%C3%A4r+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Berliner+Eisb%C3%A4r%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal's Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,afff39c8-6038-43f4-bd43-df329712ad9a,brammibal-s-donuts-berlin-4,"7 Alte Potsdamer Straße, Berlin, 10785, Germany",https://www.brammibalsdonuts.com/,030 34394125,Mo 09:00-21:00; Tu 09:00-21:00; We 09:00-21:00; Th 09:00-21:00; Fr 09:00-21:00; Sa 10:00-21:00; Su 10:00-20:00,"100% vegan, handcrafted daily, and just delicious. Visit our Berlin and Hamburg shops or order online for plant-based treats that do good!",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/afff39c8-6038-43f4-bd43-df329712ad9a.webp?v=mp2dvoe3,2,,https://www.brammibalsdonuts.com/,https://www.google.com/maps/search/Brammibal%27s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%27s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%27s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal's Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,66824c20-19df-412e-a5cb-399d11467c8d,brammibal-s-donuts-berlin-3,"8 Maybachufer, Berlin, 12047, Germany",https://www.brammibalsdonuts.com/,+49 30 23948455,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 09:00-21:00; Sa 09:00-21:00; Su 09:00-21:00,"100% vegan, handcrafted daily, and just delicious. Visit our Berlin and Hamburg shops or order online for plant-based treats that do good!",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/66824c20-19df-412e-a5cb-399d11467c8d.webp?v=mp21irb9,2,,https://www.brammibalsdonuts.com/,https://www.google.com/maps/search/Brammibal%27s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%27s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%27s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal's Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,15782680-2227-467c-95b6-606c4700b8fb,brammibal-s-donuts-berlin,"1 Europaplatz, Germany",https://www.brammibalsdonuts.de/,,raw 08:00-21:00,"We provide you with high-quality, fresh donuts that prove that vegan can also be really tasty.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/15782680-2227-467c-95b6-606c4700b8fb.webp?v=mp1tmwgb,2,phone,https://www.brammibalsdonuts.de/,https://www.google.com/maps/search/Brammibal%27s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%27s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%27s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal's Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,c45c3a54-7081-4731-a9e1-76c57218d42c,brammibal-s-donuts-berlin-6,"76 Warschauer Straße, Berlin, 10243, Germany",https://www.brammibalsdonuts.com/,030 34394125,Mo 09:00-21:00; Tu 09:00-21:00; We 09:00-21:00; Th 09:00-21:00; Fr 09:00-21:00; Sa 09:00-21:00; Su 09:00-21:00,"100% vegan, handcrafted daily, and just delicious. Visit our Berlin and Hamburg shops or order online for plant-based treats that do good!",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/c45c3a54-7081-4731-a9e1-76c57218d42c.webp?v=mp2fxkpa,2,,https://www.brammibalsdonuts.com/,https://www.google.com/maps/search/Brammibal%27s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%27s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%27s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal's Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,c2baccc3-8dbe-482c-97d2-485f18324dfc,brammibal-s-donuts-berlin-5,"5 Rosa-Luxemburg-Straße, Berlin, 10178, Germany",https://www.brammibalsdonuts.de/,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-21:00; Fr 10:00-21:00; Su 10:00-20:00,"Fully vegan restaurant serving donut cuisine in Berlin, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/c2baccc3-8dbe-482c-97d2-485f18324dfc.webp?v=mp2frrnu,2,"phone, plants_pack_description",https://www.brammibalsdonuts.de/,https://www.google.com/maps/search/Brammibal%27s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%27s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%27s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal's Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,d7624bac-3811-4d91-a27d-5c6bfe6e50d2,brammibal-s-donuts-berlin-7,"65 Danziger Straße, Berlin, 10435, Germany",https://www.brammibalsdonuts.com/,+49 30 23948455,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 10:00-20:00,"100% vegan, handcrafted daily, and just delicious. Visit our Berlin and Hamburg shops or order online for plant-based treats that do good!",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/d7624bac-3811-4d91-a27d-5c6bfe6e50d2.webp?v=mp2hsbye,2,,https://www.brammibalsdonuts.com/,https://www.google.com/maps/search/Brammibal%27s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%27s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%27s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Merge duplicate fully vegan records,Brammibal’s Donuts,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,605cdafa-c1d1-4c1d-8068-02e31cbd0882,brammibal-s-donuts-berlin-2,"26 Hauptstraße, Berlin, 10827, Germany",https://www.brammibalsdonuts.com,,Mo 10:00-20:00; Tu 10:00-20:00; We 10:00-20:00; Th 10:00-20:00; Fr 10:00-20:00; Sa 10:00-20:00; Su 10:00-20:00,"Fully vegan restaurant serving donut cuisine in Berlin, Germany.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/605cdafa-c1d1-4c1d-8068-02e31cbd0882.webp?v=mp20xvr5,2,"phone, plants_pack_description",https://www.brammibalsdonuts.com,https://www.google.com/maps/search/Brammibal%E2%80%99s+Donuts+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Brammibal%E2%80%99s+Donuts+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Brammibal%E2%80%99s+Donuts%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Same/similar name appears multiple times in the same city. Keep one canonical record with best official source, address, hours and image.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Café Neundrei,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,13bb95c2-7652-4eaa-8253-424e117c8f42,cafe-neundrei-berlin,"2 Monbijouplatz, Berlin, 10178, Germany",https://neundrei.com,030 54878287,Mo 08:00-18:00; Tu 08:00-18:00; We 08:00-18:00; Th 08:00-18:00; Fr 08:00-18:00; Sa 09:00-18:00,"handmade vegan cakes, treats and coffee in berlin",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/13bb95c2-7652-4eaa-8253-424e117c8f42.webp?v=mp1thekx,2,plants_pack_description,https://neundrei.com,https://www.google.com/maps/search/Caf%C3%A9+Neundrei+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Caf%C3%A9+Neundrei+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Caf%C3%A9+Neundrei%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Coco Beach,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,938297a7-c1a5-46a2-ae79-7235e27426af,coco-beach-berlin,44 Lichtenrader Damm,https://eiscafecocobeach.com,+49 30 7433583,"Mar-May,Sep-Nov: Mo-Fr 12:00-19:00; Mar-May,Sep-Nov: Sa,Su 11:00-19:00; Jun-Aug: Mo-Fr 12:00-21:00; Jun-Aug: Sa,Su 11:00-21:00","Coco Beach offers a delightful selection of vegan crepes, from savory options filled with seasonal vegetables to sweet variations topped with homemade vegan ice cream and seasonal fruits. With its cozy coffee shop ambiance, patrons can enjoy a cup of artisanal coffee alongside indulgent vegan cakes, making it a perfect spot for a relaxing brunch or afternoon treat in the heart of Berlin.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/938297a7-c1a5-46a2-ae79-7235e27426af.gif,2,,https://eiscafecocobeach.com,https://www.google.com/maps/search/Coco+Beach+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Coco+Beach+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Coco+Beach%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Cuore Di Vetro,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,85ab212e-3ad4-45f7-8625-bc4b77ef6819,cuore-di-vetro-berlin,33 Max-Beer-Straße,https://www.cuoredivetro.berlin/,,Nov 1-Jan 31 Fr-Su 12:00-23:00; Feb 1-Mar 31 Th-Su 12:00-23:00; Apr 1-Oct 31 Mo-Su 12:00-23:00,"Cuore Di Vetro offers an exquisite selection of artisanal vegan ice creams crafted from organic ingredients, featuring unique flavors like lavender-infused coconut and rich dark chocolate with sea salt. Guests can enjoy their treats in a cozy, minimalist space adorned with local artwork, while a rotating selection of seasonal flavors ensures a delightful surprise with each visit. Whether indulging",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/85ab212e-3ad4-45f7-8625-bc4b77ef6819.jpg,2,phone,https://www.cuoredivetro.berlin/,https://www.google.com/maps/search/Cuore+Di+Vetro+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Cuore+Di+Vetro+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Cuore+Di+Vetro%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Eiscafé Moin Moin to go,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,656a78d3-2fd3-4433-922e-ec3fe4553e2e,eiscafe-moin-moin-to-go-berlin,39 Bahnhofstraße,http://www.cafemoinmoin.de,+49 30 30646481,"May-Sep: Mo-Su,PH 11:00-19:00; Oct-Apr: Mo-Sa 12:00-18:00; Dec-Jan off","Eiscafé Moin Moin to go offers a delightful range of vegan gelato made from natural ingredients, featuring unique flavors like coconut-chili and lavender-berry. Enjoy your creamy treat while strolling through the vibrant streets of Berlin, as the café's take-away service allows you to savor artisan frozen desserts on the go. The charming atmosphere is complemented by an inviting outdoor seating ar",https://images.happycow.net/venues/1024/79/81/hcmp79815_1463124.jpeg,2,,http://www.cafemoinmoin.de,https://www.google.com/maps/search/Eiscaf%C3%A9+Moin+Moin+to+go+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Eiscaf%C3%A9+Moin+Moin+to+go+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Eiscaf%C3%A9+Moin+Moin+to+go%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Eisfee,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,826d8928-26d8-4297-a3db-dad99533a2b6,eisfee-berlin,17 Forststraße,https://www.eisfee.eu/,,Mo-Sa 13:00-17:30; Su 12:00-17:30,"Eisfee in Berlin offers a delightful selection of artisanal vegan ice creams crafted from wholesome, natural ingredients. Guests can indulge in unique flavors like coconut-passionfruit and dark chocolate chili, all free from dairy and artificial additives. With a cozy atmosphere and outdoor seating, it's the perfect spot to enjoy a refreshing treat while soaking in the vibrant energy of the city.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/826d8928-26d8-4297-a3db-dad99533a2b6.jpg,2,phone,https://www.eisfee.eu/,https://www.google.com/maps/search/Eisfee+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Eisfee+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Eisfee%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Eiskimo,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,76a16601-2a68-424e-bd0a-fa6af0bbab85,eiskimo-berlin,5 Bergmannstraße,https://eiscafe-eiskimo.de/,,"May-Sep PH,Mo-Su 12:00-24:00+","Eiskimo offers a delightful selection of vegan ice creams made from organic ingredients, with unique flavors like avocado-chili and coconut-lime. This Berlin gem provides a cozy atmosphere where patrons can enjoy their treats in an eco-friendly setting, complemented by a rotating menu of seasonal options. Perfect for a warm day, the outdoor seating invites guests to savor their ice cream while soa",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/76a16601-2a68-424e-bd0a-fa6af0bbab85.png,2,phone,https://eiscafe-eiskimo.de/,https://www.google.com/maps/search/Eiskimo+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Eiskimo+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Eiskimo%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,FREA Bakery,Berlin,Germany,store,bakery,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,d1e87d0d-f34f-40a9-a187-fe61f7fce718,frea-bakery-berlin,"Gartenstraße 9, 10115 Berlin, Germany",https://www.freabakery.de,+49 30 983 961 98,Mon-Sun 08:00-17:00,"FREA Bakery is the fully vegan, zero-waste sister project of Berlin's pioneering FREA restaurant, opened in 2022 by David and Jasmin Suchy in Berlin-Mitte. The bakery produces sourdough breads, croissants and pastries alongside a daytime menu of breakfast and lunch dishes. Like its sister restaurant, it holds a Michelin Green Star for its closed-loop sustainability practices, including on-site composting.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/d1e87d0d-f34f-40a9-a187-fe61f7fce718.jpg,2,,https://www.freabakery.de,https://www.google.com/maps/search/FREA+Bakery+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=FREA+Bakery+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22FREA+Bakery%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Fischladen,Berlin,Germany,eat,restaurant,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,e0abdeff-0bdc-4b53-a10f-0b9ef113ad7f,fischladen-berlin,"83 Rigaer Straße, Berlin, 10247, Germany",https://www.tripadvisor.com/Restaurant_Review-g187323-d27235307-Reviews-Fischladen-Berlin.html,+49 30 42809944,"""Punker-Kneipe; Öffnungszeiten ergeben sich spontan; abhängig vom Bock-Faktor und dem Grad der Verkaterung. Tendenziell mehr offen ab der zweiten Hälfte der Woche; abends und nachts.""","Vegan restaurant in Berlin, Germany.",https://images.happycow.net/venues/1024/79/81/hcmp79815_1463124.jpeg,2,plants_pack_description,https://www.tripadvisor.com/Restaurant_Review-g187323-d27235307-Reviews-Fischladen-Berlin.html,https://www.google.com/maps/search/Fischladen+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Fischladen+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Fischladen%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
existing_plants_pack_fully_vegan,P0,Verify 100% vegan claim; downgrade/remove if menu is mixed,Fräulein Frost,Berlin,Germany,eat,,fully_vegan,100% vegan if verified; otherwise downgrade to mostly vegan / vegan friendly / vegan options or remove,4a2efbfd-5f68-4fe8-8615-1c53675d938c,fraulein-frost-berlin-6mss,4 Beckerstraße,https://fräulein-frost.de/,,Mo-Sa 13:00-19:00; Su 12:00-19:00,"Fräulein Frost offers a delightful array of vegan desserts and baked goods, showcasing innovative flavors and locally sourced ingredients. Guests can indulge in artisanal pastries, decadent cakes, and refreshing ice creams, all crafted without any animal products. The cozy, inviting atmosphere makes it an ideal spot for enjoying sweet treats while catching up with friends or relaxing with a book.",https://mfeelaqjbtnypoojhfjp.supabase.co/storage/v1/object/public/place-images/4a2efbfd-5f68-4fe8-8615-1c53675d938c.png,2,phone,https://fräulein-frost.de/,https://www.google.com/maps/search/Fr%C3%A4ulein+Frost+Berlin+Germany,https://www.happycow.net/searchmap?s=3&location=Fr%C3%A4ulein+Frost+Berlin+Germany,https://www.google.com/search?q=site%3Ainstagram.com+%22Fr%C3%A4ulein+Frost%22+%22Berlin%22+vegan,Official site/menu/social or HappyCow/Google confirmation that all food/drink is vegan; current open status; exact address; hours; phone; reusable image source.,"Record is marked fully vegan but name/cuisine/category suggests a possible chain, meat-heavy, retail, generic, or non-restaurant import false positive.","Do not trust current fully_vegan flag blindly. Use official menu first. If dairy/egg/meat/fish/honey or mixed chain menu appears, downgrade."
